from	to	weight
GO:0032535	GO:0045229	0.501
GO:0001558	GO:0045229	0.368
GO:0006457	GO:0045229	0.357
GO:0033622	GO:0045229	0.396
GO:0042254	GO:0045229	0.319
GO:0098609	GO:0098743	0.388
GO:0030036	GO:0098743	0.311
GO:0030029	GO:0098743	0.543
GO:0034330	GO:0098743	0.357
GO:0050673	GO:0098743	0.428
GO:0097435	GO:0098743	0.357
GO:0034220	GO:0098743	0.311
GO:0045229	GO:0098743	0.357
GO:0006091	GO:0098743	0.388
GO:0007610	GO:0098743	0.306
GO:0048863	GO:0098743	0.334
GO:0033627	GO:0098743	0.388
GO:0033002	GO:0098743	0.428
GO:0046649	GO:0098743	0.338
GO:0072593	GO:0098743	0.388
GO:0032940	GO:0098743	0.311
GO:0050865	GO:0098743	0.323
GO:0035088	GO:0098743	0.357
GO:0061245	GO:0098743	0.428
GO:0045104	GO:0098743	0.311
GO:0070661	GO:0098743	0.428
GO:0043473	GO:0098743	0.306
GO:0099537	GO:0098743	0.301
GO:0031589	GO:0098743	0.388
GO:0071887	GO:0098743	0.311
GO:0006897	GO:0098743	0.349
GO:0045103	GO:0098743	0.543
GO:0090162	GO:0098743	0.357
GO:0032970	GO:0098743	0.323
GO:0048144	GO:0098743	0.428
GO:0048511	GO:0098743	0.306
GO:0072089	GO:0098743	0.428
GO:0035988	GO:0098743	0.428
GO:0006457	GO:0098743	0.543
GO:0042254	GO:0098743	0.311
GO:0046034	GO:0042445	0.403
GO:0050878	GO:0042445	0.457
GO:0003073	GO:0042445	0.31
GO:1901615	GO:0042445	0.323
GO:0008360	GO:0042445	0.306
GO:0090066	GO:0042445	0.457
GO:0050801	GO:0042445	0.311
GO:0120254	GO:0042445	0.323
GO:0042403	GO:0042445	0.518
GO:0060249	GO:0042445	0.369
GO:0042391	GO:0042445	0.457
GO:0051235	GO:0042445	0.423
GO:0120178	GO:0042445	0.486
GO:0032963	GO:0042445	0.403
GO:0099072	GO:0042445	0.457
GO:0006734	GO:0042445	0.403
GO:0050878	GO:0048167	0.318
GO:0007229	GO:0048167	0.334
GO:0050865	GO:0048167	0.344
GO:0090066	GO:0048167	0.318
GO:0099537	GO:0048167	0.487
GO:0016055	GO:0048167	0.333
GO:0042391	GO:0048167	0.318
GO:0032970	GO:0048167	0.344
GO:0019228	GO:0048167	0.306
GO:0051235	GO:0048167	0.306
GO:0099072	GO:0048167	0.318
GO:0032989	GO:0097485	0.449
GO:0006935	GO:0097485	0.481
GO:0042330	GO:0097485	0.367
GO:0030595	GO:0097485	0.375
GO:0021782	GO:0097485	0.354
GO:0001764	GO:0097485	0.401
GO:0048663	GO:0097485	0.379
GO:0050767	GO:0097485	0.351
GO:0050920	GO:0097485	0.356
GO:0050771	GO:0097485	0.446
GO:0030029	GO:0006091	0.388
GO:0032787	GO:0006091	0.404
GO:0019693	GO:0006091	0.386
GO:0098743	GO:0006091	0.388
GO:0046034	GO:0006091	0.388
GO:0006119	GO:0006091	0.625
GO:0072593	GO:0006091	0.669
GO:0043604	GO:0006091	0.373
GO:2000377	GO:0006091	0.409
GO:0042403	GO:0006091	0.321
GO:0045103	GO:0006091	0.388
GO:0006665	GO:0006091	0.369
GO:0018958	GO:0006091	0.428
GO:0006805	GO:0006091	0.468
GO:0046434	GO:0006091	0.396
GO:0006457	GO:0006091	0.388
GO:0006518	GO:0006091	0.396
GO:0010586	GO:0006091	0.32
GO:0032963	GO:0006091	0.388
GO:0006576	GO:0006091	0.396
GO:0016101	GO:0006091	0.398
GO:0006734	GO:0006091	0.388
GO:1900120	GO:0051336	0.319
GO:0051347	GO:0051336	0.437
GO:0052547	GO:0051336	0.45
GO:0051338	GO:0051336	0.639
GO:0051346	GO:0051336	0.683
GO:0010518	GO:0051336	0.484
GO:0051101	GO:0051336	0.387
GO:0006812	GO:0007589	0.341
GO:0034220	GO:0007589	0.308
GO:0050878	GO:0007589	0.608
GO:0032940	GO:0007589	0.466
GO:0090066	GO:0007589	0.368
GO:0032941	GO:0007589	0.503
GO:0051047	GO:0007589	0.43
GO:0006820	GO:0007589	0.341
GO:0006897	GO:0007589	0.335
GO:0007595	GO:0007589	0.69
GO:0042391	GO:0007589	0.368
GO:0051235	GO:0007589	0.466
GO:0034762	GO:0007589	0.32
GO:0070633	GO:0007589	0.422
GO:0099072	GO:0007589	0.368
GO:0048732	GO:0001701	0.343
GO:0001763	GO:0001701	0.38
GO:0060485	GO:0001701	0.313
GO:0061061	GO:0001701	0.329
GO:0001892	GO:0001701	0.56
GO:0072001	GO:0001701	0.355
GO:0048568	GO:0001701	0.462
GO:0001944	GO:0001701	0.355
GO:0007507	GO:0001701	0.313
GO:0030323	GO:0001701	0.334
GO:0048483	GO:0001701	0.355
GO:0035282	GO:0001701	0.312
GO:0048729	GO:0021700	0.342
GO:0001763	GO:0021700	0.358
GO:0008544	GO:0021700	0.357
GO:0061061	GO:0021700	0.428
GO:0007610	GO:0021700	0.306
GO:0048863	GO:0021700	0.334
GO:0060537	GO:0021700	0.357
GO:0071695	GO:0021700	0.687
GO:0048589	GO:0021700	0.469
GO:0003006	GO:0021700	0.427
GO:0061383	GO:0021700	0.388
GO:0003158	GO:0021700	0.311
GO:0060324	GO:0021700	0.373
GO:0043473	GO:0021700	0.306
GO:0035019	GO:0021700	0.338
GO:0007398	GO:0021700	0.357
GO:0048511	GO:0021700	0.306
GO:0060323	GO:0021700	0.306
GO:0061448	GO:0021700	0.357
GO:0030029	GO:0007610	0.306
GO:0098743	GO:0007610	0.306
GO:0021700	GO:0007610	0.306
GO:0046034	GO:0007610	0.306
GO:0001503	GO:0007610	0.306
GO:0007613	GO:0007610	0.463
GO:0090130	GO:0007610	0.306
GO:0045475	GO:0007610	0.405
GO:0042303	GO:0007610	0.306
GO:0043473	GO:0007610	0.412
GO:0045103	GO:0007610	0.306
GO:0007586	GO:0007610	0.306
GO:0048511	GO:0007610	0.412
GO:0006457	GO:0007610	0.306
GO:0051606	GO:0007610	0.306
GO:0032963	GO:0007610	0.306
GO:0006734	GO:0007610	0.306
GO:2000147	GO:0001667	0.404
GO:0030335	GO:0001667	0.452
GO:0050900	GO:0001667	0.694
GO:0030595	GO:0001667	0.451
GO:0001764	GO:0001667	0.541
GO:2000146	GO:0001667	0.404
GO:0048732	GO:0007507	0.678
GO:0001763	GO:0007507	0.414
GO:0060485	GO:0007507	0.626
GO:0061061	GO:0007507	0.368
GO:0001892	GO:0007507	0.39
GO:0072001	GO:0007507	0.537
GO:0048568	GO:0007507	0.636
GO:0001944	GO:0007507	0.695
GO:0001701	GO:0007507	0.313
GO:0098773	GO:0007507	0.478
GO:0030323	GO:0007507	0.636
GO:0071695	GO:0007507	0.335
GO:0002521	GO:0007507	0.43
GO:0021782	GO:0007507	0.333
GO:1903706	GO:0007507	0.4
GO:0051960	GO:0007507	0.409
GO:0048663	GO:0007507	0.309
GO:0061383	GO:0007507	0.317
GO:0060324	GO:0007507	0.335
GO:0007416	GO:0007507	0.344
GO:0048535	GO:0007507	0.537
GO:0048705	GO:0007507	0.538
GO:0007595	GO:0007507	0.383
GO:0032291	GO:0007507	0.377
GO:0048483	GO:0007507	0.537
GO:0035282	GO:0007507	0.371
GO:0060575	GO:0007507	0.335
GO:2000027	GO:0007507	0.47
GO:0042445	GO:0046034	0.403
GO:0006091	GO:0046034	0.388
GO:0007610	GO:0046034	0.306
GO:0006119	GO:0046034	0.478
GO:0072593	GO:0046034	0.388
GO:0044283	GO:0046034	0.373
GO:1901615	GO:0046034	0.428
GO:0120254	GO:0046034	0.428
GO:0043473	GO:0046034	0.306
GO:0048511	GO:0046034	0.306
GO:0009308	GO:0046034	0.325
GO:0032963	GO:0046034	0.543
GO:0006734	GO:0046034	0.543
GO:0019693	GO:0006119	0.448
GO:0006091	GO:0006119	0.625
GO:0046034	GO:0006119	0.478
GO:0033674	GO:0006119	0.31
GO:0072593	GO:0006119	0.428
GO:0006096	GO:0006119	0.36
GO:0006805	GO:0006119	0.329
GO:0046434	GO:0006119	0.345
GO:0030335	GO:0030595	0.313
GO:0050900	GO:0030595	0.667
GO:0006935	GO:0030595	0.542
GO:0042330	GO:0030595	0.433
GO:0097485	GO:0030595	0.375
GO:0001667	GO:0030595	0.451
GO:0001764	GO:0030595	0.359
GO:0071345	GO:0030595	0.308
GO:0071396	GO:0030595	0.308
GO:0071363	GO:0030595	0.308
GO:0050920	GO:0030595	0.379
GO:0006805	GO:0030595	0.319
GO:0071407	GO:0030595	0.308
GO:0098609	GO:0007162	0.449
GO:0008285	GO:0007162	0.539
GO:0002683	GO:0007162	0.33
GO:0045596	GO:0007162	0.454
GO:0040013	GO:0007162	0.33
GO:0033627	GO:0007162	0.449
GO:0045785	GO:0007162	0.634
GO:0007229	GO:0007162	0.301
GO:2000146	GO:0007162	0.367
GO:0050865	GO:0007162	0.425
GO:0048660	GO:0007162	0.323
GO:0031333	GO:0007162	0.366
GO:0048145	GO:0007162	0.338
GO:0044089	GO:0007162	0.318
GO:0031589	GO:0007162	0.449
GO:2000377	GO:0007162	0.313
GO:0032970	GO:0007162	0.425
GO:0001558	GO:0007162	0.323
GO:0034762	GO:0007162	0.344
GO:0072091	GO:0007162	0.338
GO:0001952	GO:0007162	0.543
GO:0001763	GO:0001503	0.393
GO:0044057	GO:0001503	0.323
GO:0007610	GO:0001503	0.306
GO:0006936	GO:0001503	0.357
GO:0090130	GO:0001503	0.543
GO:0090132	GO:0001503	0.428
GO:0030278	GO:0001503	0.595
GO:0003013	GO:0001503	0.428
GO:0071604	GO:0001503	0.339
GO:0042303	GO:0001503	0.543
GO:0042633	GO:0001503	0.428
GO:0001649	GO:0001503	0.564
GO:0097205	GO:0001503	0.357
GO:0050886	GO:0001503	0.428
GO:0032941	GO:0001503	0.387
GO:0043473	GO:0001503	0.306
GO:0001894	GO:0001503	0.311
GO:0044706	GO:0001503	0.469
GO:0035019	GO:0001503	0.364
GO:0046849	GO:0001503	0.428
GO:0007586	GO:0001503	0.543
GO:0048511	GO:0001503	0.306
GO:0035282	GO:0001503	0.31
GO:0022600	GO:0001503	0.373
GO:0048732	GO:0098773	0.513
GO:0030855	GO:0098773	0.397
GO:0002009	GO:0098773	0.41
GO:0048729	GO:0098773	0.351
GO:0001763	GO:0098773	0.327
GO:0008544	GO:0098773	0.564
GO:0060485	GO:0098773	0.595
GO:0001892	GO:0098773	0.306
GO:0072001	GO:0098773	0.415
GO:0048568	GO:0098773	0.49
GO:0001944	GO:0098773	0.415
GO:0007507	GO:0098773	0.478
GO:0030323	GO:0098773	0.49
GO:0060537	GO:0098773	0.361
GO:0002521	GO:0098773	0.318
GO:1903706	GO:0098773	0.311
GO:0030856	GO:0098773	0.341
GO:0051960	GO:0098773	0.318
GO:0003158	GO:0098773	0.455
GO:0048535	GO:0098773	0.399
GO:0048705	GO:0098773	0.409
GO:0048483	GO:0098773	0.415
GO:0007398	GO:0098773	0.361
GO:0060575	GO:0098773	0.397
GO:2000027	GO:0098773	0.355
GO:0061448	GO:0098773	0.361
GO:0045785	GO:0043065	0.362
GO:0050865	GO:0043065	0.304
GO:0051402	GO:0043065	0.392
GO:0044089	GO:0043065	0.362
GO:0097284	GO:0043065	0.336
GO:0071887	GO:0043065	0.4
GO:0032970	GO:0043065	0.304
GO:0042445	GO:0050878	0.457
GO:0048167	GO:0050878	0.318
GO:0007589	GO:0050878	0.608
GO:0003073	GO:0050878	0.398
GO:0034101	GO:0050878	0.362
GO:0008360	GO:0050878	0.376
GO:0090066	GO:0050878	0.605
GO:0050801	GO:0050878	0.417
GO:0040008	GO:0050878	0.307
GO:0001894	GO:0050878	0.36
GO:0060249	GO:0050878	0.491
GO:0007595	GO:0050878	0.411
GO:0042391	GO:0050878	0.605
GO:0032535	GO:0050878	0.381
GO:0051235	GO:0050878	0.543
GO:0043029	GO:0050878	0.333
GO:0099072	GO:0050878	0.605
GO:0051336	GO:1900120	0.319
GO:0051338	GO:1900120	0.319
GO:0032092	GO:1900120	0.549
GO:0051101	GO:1900120	0.527
GO:0003013	GO:0007605	0.368
GO:0050886	GO:0007605	0.368
GO:0050910	GO:0007605	0.571
GO:0022600	GO:0007605	0.327
GO:2000147	GO:0040013	0.332
GO:0040017	GO:0040013	0.616
GO:0030335	GO:0040013	0.301
GO:0008285	GO:0040013	0.347
GO:0002683	GO:0040013	0.457
GO:0042330	GO:0040013	0.305
GO:0007162	GO:0040013	0.33
GO:2000146	GO:0040013	0.539
GO:0032102	GO:0040013	0.347
GO:0040008	GO:0040013	0.385
GO:0050920	GO:0040013	0.443
GO:0048732	GO:0030323	0.688
GO:0001763	GO:0030323	0.414
GO:0060485	GO:0030323	0.636
GO:0061061	GO:0030323	0.356
GO:0001892	GO:0030323	0.401
GO:0072001	GO:0030323	0.55
GO:0048568	GO:0030323	0.646
GO:0001944	GO:0030323	0.55
GO:0001701	GO:0030323	0.334
GO:0007507	GO:0030323	0.636
GO:0098773	GO:0030323	0.49
GO:0071695	GO:0030323	0.325
GO:0002521	GO:0030323	0.444
GO:0021782	GO:0030323	0.348
GO:1903706	GO:0030323	0.411
GO:0051960	GO:0030323	0.422
GO:0048663	GO:0030323	0.325
GO:0061383	GO:0030323	0.306
GO:0060324	GO:0030323	0.325
GO:0007416	GO:0030323	0.358
GO:0048535	GO:0030323	0.549
GO:0048705	GO:0030323	0.549
GO:0007595	GO:0030323	0.397
GO:0032291	GO:0030323	0.395
GO:0048483	GO:0030323	0.55
GO:0035282	GO:0030323	0.389
GO:0060575	GO:0030323	0.451
GO:2000027	GO:0030323	0.482
GO:0006935	GO:0033993	0.373
GO:0014070	GO:0033993	0.639
GO:0071345	GO:0033993	0.403
GO:0046688	GO:0033993	0.319
GO:0071396	GO:0033993	0.63
GO:0009636	GO:0033993	0.491
GO:1901654	GO:0033993	0.568
GO:0071363	GO:0033993	0.403
GO:0070848	GO:0033993	0.639
GO:0035455	GO:0033993	0.527
GO:0009410	GO:0033993	0.491
GO:0033273	GO:0033993	0.324
GO:0043627	GO:0033993	0.5
GO:0046677	GO:0033993	0.491
GO:0051606	GO:0033993	0.357
GO:0071407	GO:0033993	0.403
GO:0000302	GO:0033993	0.319
GO:0014075	GO:0033993	0.486
GO:0030855	GO:0048863	0.545
GO:0030029	GO:0048863	0.334
GO:0032989	GO:0048863	0.404
GO:0045596	GO:0048863	0.429
GO:0098743	GO:0048863	0.334
GO:0021700	GO:0048863	0.334
GO:0002521	GO:0048863	0.464
GO:0021782	GO:0048863	0.43
GO:0042692	GO:0048863	0.57
GO:0001764	GO:0048863	0.334
GO:0030856	GO:0048863	0.322
GO:0048663	GO:0048863	0.448
GO:0001649	GO:0048863	0.576
GO:0010720	GO:0048863	0.349
GO:0030318	GO:0048863	0.509
GO:0045103	GO:0048863	0.334
GO:2000738	GO:0048863	0.512
GO:0006457	GO:0048863	0.334
GO:0060575	GO:0048863	0.328
GO:0030036	GO:0030239	0.428
GO:0097435	GO:0030239	0.309
GO:0032989	GO:0030239	0.468
GO:0042692	GO:0030239	0.384
GO:0051336	GO:0051347	0.437
GO:0033674	GO:0051347	0.502
GO:0051338	GO:0051347	0.683
GO:0045860	GO:0051347	0.319
GO:0010518	GO:0051347	0.4
GO:0044057	GO:0006936	0.381
GO:0001503	GO:0006936	0.357
GO:0090130	GO:0006936	0.357
GO:0003013	GO:0006936	0.491
GO:0042303	GO:0006936	0.357
GO:0097205	GO:0006936	0.387
GO:0050886	GO:0006936	0.491
GO:0044706	GO:0006936	0.313
GO:0007586	GO:0006936	0.357
GO:0022600	GO:0006936	0.434
GO:0048732	GO:0060537	0.324
GO:0030855	GO:0060537	0.43
GO:0002009	GO:0060537	0.451
GO:0048729	GO:0060537	0.584
GO:0001763	GO:0060537	0.383
GO:0008544	GO:0060537	0.639
GO:0060485	GO:0060537	0.484
GO:0061061	GO:0060537	0.491
GO:0072001	GO:0060537	0.303
GO:0001944	GO:0060537	0.303
GO:0021700	GO:0060537	0.357
GO:0098773	GO:0060537	0.361
GO:0071695	GO:0060537	0.434
GO:0042692	GO:0060537	0.303
GO:0048589	GO:0060537	0.313
GO:0061383	GO:0060537	0.413
GO:0003158	GO:0060537	0.527
GO:0060324	GO:0060537	0.434
GO:0048483	GO:0060537	0.303
GO:0007398	GO:0060537	0.639
GO:0060323	GO:0060537	0.333
GO:0061448	GO:0060537	0.639
GO:0001817	GO:0052547	0.313
GO:0051336	GO:0052547	0.45
GO:2000117	GO:0052547	0.622
GO:0051346	GO:0052547	0.328
GO:0045860	GO:0052547	0.305
GO:0051090	GO:0052547	0.314
GO:0051604	GO:0052547	0.409
GO:0019216	GO:0052547	0.398
GO:0010952	GO:0052547	0.652
GO:0044057	GO:0003073	0.355
GO:0042445	GO:0003073	0.31
GO:0050878	GO:0003073	0.398
GO:0003013	GO:0003073	0.538
GO:0090066	GO:0003073	0.398
GO:0050886	GO:0003073	0.333
GO:0001894	GO:0003073	0.319
GO:0060249	GO:0003073	0.316
GO:0042391	GO:0003073	0.398
GO:0051235	GO:0003073	0.372
GO:0019229	GO:0003073	0.363
GO:0022600	GO:0003073	0.301
GO:0099072	GO:0003073	0.398
GO:0048732	GO:0071695	0.368
GO:0030855	GO:0071695	0.312
GO:0002009	GO:0071695	0.326
GO:0048729	GO:0071695	0.411
GO:0001763	GO:0071695	0.423
GO:0008544	GO:0071695	0.434
GO:0060485	GO:0071695	0.335
GO:0061061	GO:0071695	0.532
GO:0072001	GO:0071695	0.346
GO:0048568	GO:0071695	0.325
GO:0032989	GO:0071695	0.331
GO:0001944	GO:0071695	0.346
GO:0021700	GO:0071695	0.687
GO:0007507	GO:0071695	0.335
GO:0030323	GO:0071695	0.325
GO:0060537	GO:0071695	0.434
GO:0042692	GO:0071695	0.346
GO:0048589	GO:0071695	0.33
GO:0003006	GO:0071695	0.306
GO:0061383	GO:0071695	0.457
GO:0003158	GO:0071695	0.37
GO:0060324	GO:0071695	0.474
GO:0048535	GO:0071695	0.301
GO:0048483	GO:0071695	0.346
GO:0007398	GO:0071695	0.434
GO:0035282	GO:0071695	0.323
GO:0060323	GO:0071695	0.373
GO:0061448	GO:0071695	0.434
GO:0048732	GO:0002521	0.461
GO:0030855	GO:0002521	0.452
GO:0001763	GO:0002521	0.315
GO:0060485	GO:0002521	0.43
GO:0072001	GO:0002521	0.384
GO:0048568	GO:0002521	0.444
GO:0032989	GO:0002521	0.366
GO:0045596	GO:0002521	0.339
GO:0001944	GO:0002521	0.384
GO:0007507	GO:0002521	0.43
GO:0098773	GO:0002521	0.318
GO:0030323	GO:0002521	0.444
GO:0048863	GO:0002521	0.464
GO:0021782	GO:0002521	0.461
GO:0042692	GO:0002521	0.482
GO:0001764	GO:0002521	0.372
GO:1903706	GO:0002521	0.54
GO:0030856	GO:0002521	0.374
GO:0048663	GO:0002521	0.445
GO:0050767	GO:0002521	0.353
GO:0001649	GO:0002521	0.475
GO:0010720	GO:0002521	0.33
GO:0030318	GO:0002521	0.364
GO:0048535	GO:0002521	0.6
GO:0048705	GO:0002521	0.368
GO:0032291	GO:0002521	0.311
GO:0048483	GO:0002521	0.384
GO:0060575	GO:0002521	0.412
GO:2000027	GO:0002521	0.318
GO:0098609	GO:0033627	0.669
GO:0030029	GO:0033627	0.388
GO:0098743	GO:0033627	0.388
GO:0007162	GO:0033627	0.449
GO:0045785	GO:0033627	0.449
GO:0031589	GO:0033627	0.669
GO:0045103	GO:0033627	0.388
GO:0099560	GO:0033627	0.378
GO:0006457	GO:0033627	0.388
GO:0001952	GO:0033627	0.37
GO:0048732	GO:0021782	0.356
GO:0030855	GO:0021782	0.446
GO:0001763	GO:0021782	0.329
GO:0060485	GO:0021782	0.333
GO:0072001	GO:0021782	0.384
GO:0048568	GO:0021782	0.348
GO:0032989	GO:0021782	0.38
GO:0045596	GO:0021782	0.318
GO:0001944	GO:0021782	0.384
GO:0097485	GO:0021782	0.354
GO:0007507	GO:0021782	0.333
GO:0030323	GO:0021782	0.348
GO:0048863	GO:0021782	0.43
GO:0002521	GO:0021782	0.461
GO:0042692	GO:0021782	0.474
GO:0001764	GO:0021782	0.464
GO:0030856	GO:0021782	0.365
GO:0051960	GO:0021782	0.372
GO:0048663	GO:0021782	0.522
GO:0050767	GO:0021782	0.524
GO:0001649	GO:0021782	0.441
GO:0010720	GO:0021782	0.423
GO:0030318	GO:0021782	0.335
GO:0007416	GO:0021782	0.356
GO:0032291	GO:0021782	0.37
GO:0048483	GO:0021782	0.473
GO:0060575	GO:0021782	0.396
GO:0060252	GO:0021782	0.385
GO:0030855	GO:0042692	0.566
GO:0001763	GO:0042692	0.311
GO:0008544	GO:0042692	0.303
GO:0061061	GO:0042692	0.63
GO:0032989	GO:0042692	0.455
GO:0045596	GO:0042692	0.387
GO:0048863	GO:0042692	0.57
GO:0030239	GO:0042692	0.384
GO:0060537	GO:0042692	0.303
GO:0071695	GO:0042692	0.346
GO:0002521	GO:0042692	0.482
GO:0021782	GO:0042692	0.474
GO:0001764	GO:0042692	0.357
GO:0030856	GO:0042692	0.356
GO:0048663	GO:0042692	0.455
GO:0050767	GO:0042692	0.311
GO:0061383	GO:0042692	0.327
GO:0001649	GO:0042692	0.497
GO:0010720	GO:0042692	0.394
GO:0030318	GO:0042692	0.437
GO:0060324	GO:0042692	0.346
GO:0007398	GO:0042692	0.303
GO:2000738	GO:0042692	0.321
GO:0060575	GO:0042692	0.367
GO:0061448	GO:0042692	0.303
GO:0048729	GO:0048589	0.306
GO:0001763	GO:0048589	0.321
GO:0008544	GO:0048589	0.313
GO:0061061	GO:0048589	0.373
GO:0021700	GO:0048589	0.469
GO:0060537	GO:0048589	0.313
GO:0071695	GO:0048589	0.33
GO:0003006	GO:0048589	0.38
GO:0061383	GO:0048589	0.342
GO:0060324	GO:0048589	0.33
GO:0040008	GO:0048589	0.38
GO:0048640	GO:0048589	0.488
GO:0007398	GO:0048589	0.313
GO:0046620	GO:0048589	0.449
GO:0061448	GO:0048589	0.313
GO:2000147	GO:0045785	0.367
GO:0040017	GO:0045785	0.33
GO:0030335	GO:0045785	0.326
GO:0098609	GO:0045785	0.449
GO:0008285	GO:0045785	0.332
GO:0007162	GO:0045785	0.634
GO:0043065	GO:0045785	0.362
GO:0033627	GO:0045785	0.449
GO:0007229	GO:0045785	0.301
GO:0050865	GO:0045785	0.425
GO:0048660	GO:0045785	0.323
GO:0048145	GO:0045785	0.338
GO:0010720	GO:0045785	0.366
GO:0044089	GO:0045785	0.517
GO:0031589	GO:0045785	0.449
GO:2000377	GO:0045785	0.313
GO:0032970	GO:0045785	0.425
GO:1903829	GO:0045785	0.421
GO:2000738	GO:0045785	0.383
GO:0001558	GO:0045785	0.323
GO:0034762	GO:0045785	0.344
GO:0072091	GO:0045785	0.338
GO:0001952	GO:0045785	0.543
GO:0048732	GO:0001764	0.302
GO:0030855	GO:0001764	0.334
GO:2000147	GO:0001764	0.331
GO:0030335	GO:0001764	0.368
GO:0050900	GO:0001764	0.519
GO:0072001	GO:0001764	0.33
GO:0001944	GO:0001764	0.33
GO:0097485	GO:0001764	0.401
GO:0001667	GO:0001764	0.541
GO:0030595	GO:0001764	0.359
GO:0048863	GO:0001764	0.334
GO:0002521	GO:0001764	0.372
GO:0021782	GO:0001764	0.464
GO:0042692	GO:0001764	0.357
GO:2000146	GO:0001764	0.331
GO:0051960	GO:0001764	0.335
GO:0048663	GO:0001764	0.542
GO:0050767	GO:0001764	0.48
GO:0001649	GO:0001764	0.358
GO:0007416	GO:0001764	0.315
GO:0032291	GO:0001764	0.316
GO:0048483	GO:0001764	0.423
GO:0060575	GO:0001764	0.316
GO:0007610	GO:0007613	0.463
GO:0003013	GO:0007613	0.362
GO:0050886	GO:0007613	0.362
GO:0022600	GO:0007613	0.326
GO:0006935	GO:0014070	0.373
GO:0033993	GO:0014070	0.639
GO:0071345	GO:0014070	0.403
GO:0046688	GO:0014070	0.319
GO:0071396	GO:0014070	0.403
GO:0009636	GO:0014070	0.491
GO:1901654	GO:0014070	0.568
GO:0071363	GO:0014070	0.403
GO:0070848	GO:0014070	0.639
GO:0035455	GO:0014070	0.527
GO:0009410	GO:0014070	0.491
GO:0033273	GO:0014070	0.324
GO:0043627	GO:0014070	0.5
GO:0046677	GO:0014070	0.491
GO:0051606	GO:0014070	0.357
GO:0071320	GO:0014070	0.326
GO:0071407	GO:0014070	0.63
GO:0000302	GO:0014070	0.319
GO:0014075	GO:0014070	0.486
GO:0008285	GO:0007229	0.315
GO:0048167	GO:0007229	0.334
GO:0007162	GO:0007229	0.301
GO:0045785	GO:0007229	0.301
GO:0050865	GO:0007229	0.418
GO:0048660	GO:0007229	0.304
GO:0048145	GO:0007229	0.32
GO:0044089	GO:0007229	0.301
GO:0016055	GO:0007229	0.634
GO:0050850	GO:0007229	0.364
GO:0032970	GO:0007229	0.418
GO:0070371	GO:0007229	0.575
GO:0001558	GO:0007229	0.307
GO:0034762	GO:0007229	0.33
GO:0007266	GO:0007229	0.521
GO:0072091	GO:0007229	0.32
GO:0031668	GO:0007229	0.407
GO:0030029	GO:0033002	0.428
GO:0050673	GO:0033002	0.605
GO:0008285	GO:0033002	0.382
GO:0098743	GO:0033002	0.428
GO:0048660	GO:0033002	0.541
GO:0048145	GO:0033002	0.368
GO:0061245	GO:0033002	0.329
GO:0070661	GO:0033002	0.605
GO:0045103	GO:0033002	0.428
GO:0048144	GO:0033002	0.605
GO:0072089	GO:0033002	0.605
GO:0035988	GO:0033002	0.605
GO:0006457	GO:0033002	0.428
GO:0072091	GO:0033002	0.368
GO:0001763	GO:0090130	0.393
GO:0044057	GO:0090130	0.323
GO:0007610	GO:0090130	0.306
GO:0001503	GO:0090130	0.543
GO:0006936	GO:0090130	0.357
GO:0090132	GO:0090130	0.788
GO:0030278	GO:0090130	0.323
GO:0003013	GO:0090130	0.428
GO:0071604	GO:0090130	0.339
GO:0042303	GO:0090130	0.543
GO:0042633	GO:0090130	0.428
GO:0001649	GO:0090130	0.307
GO:0097205	GO:0090130	0.357
GO:0050886	GO:0090130	0.428
GO:0032941	GO:0090130	0.387
GO:0043473	GO:0090130	0.306
GO:0001894	GO:0090130	0.311
GO:0044706	GO:0090130	0.469
GO:0035019	GO:0090130	0.364
GO:0046849	GO:0090130	0.428
GO:0007586	GO:0090130	0.543
GO:0048511	GO:0090130	0.306
GO:0035282	GO:0090130	0.31
GO:0022600	GO:0090130	0.373
GO:0001763	GO:0090132	0.316
GO:0001503	GO:0090132	0.428
GO:0090130	GO:0090132	0.788
GO:0003013	GO:0090132	0.329
GO:0042303	GO:0090132	0.428
GO:0042633	GO:0090132	0.329
GO:0050886	GO:0090132	0.329
GO:0032941	GO:0090132	0.311
GO:0044706	GO:0090132	0.373
GO:0046849	GO:0090132	0.329
GO:0007586	GO:0090132	0.428
GO:0006119	GO:0033674	0.31
GO:0051347	GO:0033674	0.502
GO:0051338	GO:0033674	0.327
GO:0045860	GO:0033674	0.689
GO:2000377	GO:0033674	0.319
GO:0010952	GO:0033674	0.314
GO:0044057	GO:0030278	0.582
GO:0001817	GO:0030278	0.431
GO:0001503	GO:0030278	0.595
GO:0090130	GO:0030278	0.323
GO:1903706	GO:0030278	0.343
GO:0030856	GO:0030278	0.31
GO:0042303	GO:0030278	0.323
GO:0051960	GO:0030278	0.391
GO:0001649	GO:0030278	0.362
GO:0040008	GO:0030278	0.384
GO:0007586	GO:0030278	0.323
GO:0019229	GO:0030278	0.301
GO:0120162	GO:0030278	0.327
GO:0046620	GO:0030278	0.431
GO:0120163	GO:0030278	0.327
GO:0001763	GO:0003013	0.316
GO:0044057	GO:0003013	0.465
GO:0001503	GO:0003013	0.428
GO:0007605	GO:0003013	0.368
GO:0006936	GO:0003013	0.491
GO:0003073	GO:0003013	0.538
GO:0007613	GO:0003013	0.362
