ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0046649	lymphocyte activation	469	-0.402346837485321	-1.4029019885186	7.38884384397093e-05	0.00210539584933378	0.0015899647642471	3179	tags=38%, list=28%, signal=29%	330817/233912/22433/12367/12476/12505/12387/20375/107527/230126/19156/14972/110557/117149/16854/17283/545030/12575/16169/11987/105855/20947/384783/17874/320404/113002583/216963/12229/13200/15064/14087/18950/18106/22361/12445/226422/20869/13482/17886/328365/27060/14375/20963/224727/11444/234779/19271/12394/56436/13039/14360/16792/56743/56310/13731/70103/16431/12520/12772/214763/12051/14977/17131/56501/20315/14367/19171/66494/18751/12034/14732/27362/20351/13870/277360/20442/18987/94185/16988/13642/81601/12151/23882/65960/57257/12018/14634/14999/104709/15894/14960/16923/21838/21813/15510/20971/16331/102545/14961/270190/15519/13641/16190/21672/67742/20227/78317/11461/19116/106957/21985/12028/19260/12192/12522/14025/14969/242202/16149/13866/22417/23918/22042/15040/217303/18826/16145/16950/12494/15007/16408/14127/18439/17869/20556/26362/16658/19099/11891/12721/14204/16414/13388/22329/246779/17480/11847/17387/14082/20304/19885/20677/12571/15205/15170/15507/11596/22177/16364/16450/114774/14609/12482/54354/14456/15902/13052/18605/17319/11622/19664/12231/13653/14012/17068/12484/16590/14462/15930
GO:2000146	negative regulation of cell motility	199	-0.464303654182443	-1.58666418813715	8.94466308427841e-05	0.0024637577539918	0.00186059453747242	1678	tags=25%, list=15%, signal=21%	12512/13001/20130/13179/21838/208177/11651/69216/22003/12552/21825/114886/192662/26356/328949/217835/22411/16149/22417/21930/20319/16600/217303/69550/12798/259302/14870/20563/353156/16009/11815/16011/14766/14739/11596/13838/12741/211323/18591/13134/19281/17319/20733/19242/12550/17470/13078/12739/14462
GO:0072593	reactive oxygen species metabolic process	160	-0.493896498321926	-1.66962200356135	9.15094683901282e-05	0.00250665162584672	0.00189298737460707	2610	tags=39%, list=23%, signal=31%	74747/20963/13058/17970/234779/12408/11757/14360/17392/27273/71893/12850/68197/13063/213696/11606/14381/12955/13197/66968/277360/16418/11689/18779/271639/14775/21813/16007/15510/50490/11651/14678/67067/21825/21672/20510/22166/13614/54391/276770/15937/18439/67184/14870/11891/16414/18596/11847/13983/11596/22177/13057/11607/18591/14778/22228/11622/15122/21418/13078/14219/16819/22227
GO:0071604	transforming growth factor beta production	26	-0.708005200226267	-1.89924915123538	0.000106852788808559	0.00286365474006937	0.00216259100877407	1342	tags=42%, list=12%, signal=37%	21825/22411/268977/17022/241639/22177/21808/320910/244152/17470/12484
GO:0032940	secretion by cell	496	-0.399523035318631	-1.39552110511084	0.00011676544730752	0.003063085120374	0.00231319797311529	2012	tags=25%, list=18%, signal=21%	239273/67389/214597/20315/18751/320405/28146/74551/100503659/71913/17929/80885/20496/18642/63873/11689/17919/108075/98170/13121/18783/12161/18442/14823/15368/17967/18641/13132/20971/20501/78894/21928/69216/69146/237625/14678/16190/244049/18627/227737/13614/545156/59090/11745/381979/52377/68953/12215/103988/20908/20911/14809/12495/13618/331461/268373/14664/68039/75767/71764/217303/60425/12494/11845/20973/15162/14127/18439/20965/26362/21934/11891/12721/16009/12952/16414/69038/22320/18575/56455/21817/18479/20304/21809/20677/67267/12671/20969/67847/269589/16536/171580/21808/56508/13371/14609/15370/320127/442827/16510/20972/11607/211323/16534/14687/192167/12291/66259/22228/21419/17319/11826/18191/22337/101772/22138/18430/21990/17470/14219/16590/14462/53868
GO:0044283	small molecule biosynthetic process	352	-0.423569019632384	-1.47220505284052	0.000125834333614197	0.00323690299339142	0.00244446273911239	2351	tags=32%, list=21%, signal=26%	233011/11517/16987/20787/14385/11305/27273/12850/14261/217707/104923/14645/67863/56348/68401/270685/72136/11606/23887/67311/228550/67389/14718/74205/14381/11812/27053/211666/74551/52892/16828/20751/257635/13123/272428/69719/71776/103711/16418/11689/228775/233571/13121/58805/18783/12161/14865/18746/67426/93732/13806/12724/213053/18655/13132/19228/18604/237625/15108/18627/11674/56473/108037/11370/78830/14571/192156/60525/13614/20249/23959/54391/68801/16149/18648/22417/103988/16592/14719/27973/76267/320685/67078/14870/20216/16891/17691/50781/105727/11910/12952/56847/109754/71780/50799/19659/14433/13849/26432/100705/107476/56050/104112/228677/14104/11821/74559/170439/17319/13653/59012/26458/11676/15930
GO:0032102	negative regulation of response to external stimulus	224	-0.450070331869426	-1.54317524436139	0.000142990554721276	0.00347523122700044	0.00262444480466244	2133	tags=30%, list=19%, signal=25%	14824/77125/226691/17965/236312/67389/16621/56501/20351/56213/18791/20496/27052/11689/100040462/19172/20347/14775/16154/16923/12386/56320/15950/208177/108151/21825/23825/17089/21672/15951/20349/217835/23959/23871/20360/12261/22417/223723/21930/100038882/15937/15040/16145/15007/14870/20563/18595/268902/11847/226695/20358/15170/381308/209558/208936/13838/20354/18591/12527/17319/11622/238205/17002/17470/12739/12484/446099/14462
GO:1903706	regulation of hemopoiesis	257	-0.443610567057831	-1.528458386784	0.000147121233294698	0.00352380229311649	0.00266112497751966	1765	tags=26%, list=16%, signal=23%	81601/16418/107771/74443/16909/14634/21832/107173/20846/104709/14960/16923/20308/21813/16331/15519/237625/16190/226421/21672/67017/20227/11461/21847/12192/12522/23871/16149/13866/21930/18081/18035/100038882/22761/16950/17869/97165/26362/16658/21934/14204/13388/246779/17480/26564/18102/17387/14082/215653/20304/19885/19659/20677/12571/15170/15507/11596/22177/65963/16416/14456/15902/66058/14281/19242/12484/14462
GO:0030856	regulation of epithelial cell differentiation	87	-0.537671761870577	-1.73666539520082	0.000149155236891174	0.0035538390130836	0.00268380827785787	1287	tags=23%, list=11%, signal=21%	15901/19116/101809/18755/12192/13388/12577/15205/14739/21808/12741/207920/55948/19126/20682/22337/12484/14462/12443/12945
GO:2000117	negative regulation of cysteine-type endopeptidase activity	49	-0.625049755025173	-1.87557985032674	0.000156652225595008	0.00366359308726437	0.00276669298133784	2164	tags=47%, list=19%, signal=38%	217011/13010/226691/236312/12955/100040462/14775/15950/11651/68510/21825/15951/20319/16600/226695/381308/171580/15370/14456/55948/11826/17002/15511
GO:0071280	cellular response to copper ion	10	-0.843866217560567	-1.84493724188909	0.000155834750243711	0.00366359308726437	0.00276669298133784	773	tags=40%, list=7%, signal=37%	17748/17750/11826/76507
GO:0003006	developmental process involved in reproduction	468	-0.398230977649889	-1.38855421503421	0.000159842790839238	0.0037206598919293	0.00280978901415947	2625	tags=28%, list=23%, signal=22%	12048/20869/17886/625249/224727/319448/16324/574437/55978/21923/74222/12394/237336/56436/12576/11757/13039/109685/11517/60534/17684/195434/77254/19294/70465/15078/67971/53422/18952/14313/54418/11606/20315/14367/12034/77595/75571/13123/21849/13870/381678/18551/81601/13436/13121/18783/12018/246747/12161/15270/271639/381157/26934/77505/15894/380773/17390/11651/237625/23980/26370/77609/14228/224045/22187/19116/12028/13614/242202/75801/11421/112418/17256/12215/22417/21930/20319/26417/15212/12266/15081/97165/26362/13875/18595/53857/12167/26564/54352/94109/12577/16477/109785/12124/104156/380702/14766/12310/13983/19735/574438/74362/21808/16450/12841/14609/14160/11647/14421/13134/11622/19143/20682/252973/20724/22337/15375/20733/232943/19242/14425/12550/16590/18667/13711/14462/12443/16669/11839/16691
GO:0045475	locomotor rhythm	14	-0.787846225665437	-1.87596433401014	0.000165955425491188	0.00384202492996561	0.00290144215109821	1552	tags=64%, list=14%, signal=56%	18143/382543/53376/26414/66797/16508/229599/15902/13653
GO:1901888	regulation of cell junction assembly	155	-0.480454610344854	-1.62632109706399	0.000167557678600685	0.00384202492996561	0.00290144215109821	1496	tags=25%, list=13%, signal=22%	21838/208177/20971/270190/11465/13837/100042150/242384/18208/18755/11421/69697/22417/224912/331461/11845/60367/18213/20563/320772/14758/13845/107581/17387/66797/11815/319387/13841/13385/20354/16373/14609/320747/12741/211323/192167/18430/238205/12739
GO:0051338	regulation of transferase activity	433	-0.40296528328038	-1.40177362697574	0.000166811144518781	0.00384202492996561	0.00290144215109821	1496	tags=19%, list=13%, signal=18%	21838/16007/50490/11651/15519/21825/52840/22032/70769/23825/20510/11461/19116/19260/18755/13614/59090/13605/242202/67605/16149/30955/13866/238896/69903/268373/20319/26417/18768/16600/217303/235584/16145/18148/18213/18439/17869/26362/14870/21934/11682/26563/21987/18595/106344/26564/18596/12577/18479/215653/15170/24056/15507/15516/380694/19735/11596/217410/21808/13838/13627/19263/11607/211323/16416/18591/66412/14456/66259/55948/19281/14254/19699/18712/17319/252973/13867/22138/17002/17470/12484/16590/12443/75104
GO:0050865	regulation of cell activation	375	-0.410251474139902	-1.42739010112201	0.000173619659700706	0.00394865262750504	0.00298196585975572	1785	tags=25%, list=16%, signal=21%	94185/16988/13642/81601/12151/65960/57257/18783/14634/14999/104709/14960/16923/21838/21813/15510/20971/16331/14961/15519/13641/21825/16190/114886/21672/67742/73182/20227/78317/11461/19116/19260/12192/12522/14969/242202/16149/13866/224792/22042/15040/217303/16950/12494/15007/16478/16408/14127/26362/19099/57914/12721/18595/14204/22329/246779/17480/18596/11847/17387/14082/22038/20304/19885/20677/15205/15170/15507/11596/209558/22177/208936/114774/14726/18591/18828/16534/54354/14456/15902/11988/12527/11475/17319/11622/12231/238205/17470/14219/12484/14462/15930
GO:0009266	response to temperature stimulus	106	-0.508677348983756	-1.67104192766966	0.000176309331728892	0.00399151445987145	0.00301433450112795	2185	tags=34%, list=19%, signal=28%	74011/68196/243912/11606/20315/12955/63873/15368/11651/270190/15519/26457/68833/66656/224045/231507/11370/12372/57138/226101/15939/66797/329910/244667/15507/15516/12310/12683/16536/114774/211323/232975/22228/101772/15511/22227
GO:0051346	negative regulation of hydrolase activity	137	-0.491880416252623	-1.65056007564408	0.000185434921572329	0.00417902882343458	0.0031559426604439	2170	tags=38%, list=19%, signal=31%	21859/217011/14824/225896/13010/226691/110213/236312/11812/12955/66968/108911/69871/15461/18779/100040462/14775/15950/213053/11651/68510/23980/21825/14734/15951/74116/17872/100038417/21858/20319/16600/13014/226695/14433/19735/381308/624219/171580/15451/15370/14456/12836/55948/20732/11826/170721/20724/20733/17002/15511/14038/67701
GO:0042303	molting cycle	72	-0.562874253114753	-1.77414070268559	0.00018892498993473	0.00420492299624132	0.00317549756855064	831	tags=22%, list=7%, signal=21%	381269/241639/333654/16011/16776/21808/14160/21420/244152/19664/20682/29820/14368/12560/16664/12023
GO:0042633	hair cycle	72	-0.562874253114753	-1.77414070268559	0.00018892498993473	0.00420492299624132	0.00317549756855064	831	tags=22%, list=7%, signal=21%	381269/241639/333654/16011/16776/21808/14160/21420/244152/19664/20682/29820/14368/12560/16664/12023
GO:0051960	regulation of nervous system development	324	-0.418854787800888	-1.45273941152197	0.000191967685383154	0.00421139727491007	0.00318038685099151	1900	tags=24%, list=17%, signal=21%	22041/20351/27279/240057/94185/665113/17919/330938/243914/20347/271639/14634/11603/54712/20893/17172/12724/56320/21838/20393/11651/270190/108151/242384/18208/18627/15901/20349/78830/18755/545156/14025/11421/20360/76454/331461/18213/17869/97165/22413/12950/20563/98733/65086/13388/13845/268902/76441/73181/21817/18479/79362/244667/20358/104156/15205/140570/17756/319387/74053/13841/13385/13838/20354/69743/320747/211323/192167/15902/14254/19699/20732/19242/18430/12550/20665/12484/16590/235611
GO:0120035	regulation of plasma membrane bounded cell projection organization	478	-0.395374594465503	-1.37962037787357	0.000191584133564206	0.00421139727491007	0.00318038685099151	1888	tags=24%, list=17%, signal=21%	20351/27279/108911/277360/240057/63873/69871/18643/13642/15461/665113/17919/19385/330938/23965/20347/101565/271639/18442/11603/64294/54712/15894/12386/56212/56320/21838/20393/13132/13860/11651/13837/234776/15519/237625/108151/77609/18208/15901/14745/67425/269295/20349/545156/14025/53860/381979/226778/20360/76454/270120/214459/331461/20319/16600/12494/11845/18213/103742/18439/110351/20563/98733/20266/11682/26563/65086/108699/26564/13845/268902/76441/73181/18102/56455/668303/18479/244667/239420/21809/20358/227541/15205/15507/140570/19735/17756/13176/16400/74053/13841/13385/27205/56508/13838/20354/14726/211323/244418/218121/80883/192167/19699/98845/244152/71461/11826/19242/12550/22350/12484/16590/235611/14462
GO:0048663	neuron fate commitment	35	-0.6573895761506	-1.85432198326246	0.000208646697069079	0.00443978679857722	0.00335286334526638	818	tags=43%, list=7%, signal=40%	14634/17172/18131/18213/13388/21808/16450/69743/211323/207920/15902/21420/19664/20682/15375
GO:0050767	regulation of neurogenesis	273	-0.424828926207787	-1.4667487216033	0.000208078442114217	0.00443978679857722	0.00335286334526638	1900	tags=25%, list=17%, signal=21%	22041/20351/27279/240057/665113/17919/330938/20347/271639/14634/54712/20893/17172/12724/56320/21838/20393/108151/18208/18627/15901/20349/18755/545156/14025/11421/20360/76454/331461/18213/17869/97165/22413/12950/20563/98733/65086/13388/268902/76441/73181/21817/18479/79362/244667/20358/104156/15205/140570/17756/74053/13841/13385/13838/20354/69743/211323/15902/14254/19699/20732/19242/12550/20665/12484/16590/235611
GO:0051402	neuron apoptotic process	226	-0.450067370641673	-1.54267065331205	0.000213912607741106	0.00448221110499148	0.00338490157331154	1822	tags=25%, list=16%, signal=21%	23988/240057/94185/15461/271639/11603/14775/72930/17172/15368/107449/15510/17390/56086/237625/79201/51800/21672/13798/20510/22187/20349/12028/67605/59016/14809/18148/26362/17748/12721/73181/14082/80890/21809/14433/15516/13983/11596/16536/112407/13841/21808/114774/11607/66270/12661/12759/18605/22228/21419/13867/13653/21418/14462/12443/16819
GO:0048660	regulation of smooth muscle cell proliferation	112	-0.507552653842166	-1.67550838708339	0.000220583479084384	0.00455688703875156	0.00344129576799629	1515	tags=31%, list=13%, signal=27%	15368/18131/21813/17390/11651/16398/22003/14678/21825/13614/16600/58859/17869/14870/16009/18596/21817/18479/20304/11815/21809/12797/12554/16011/13983/14739/11596/13057/11607/16416/18591/16534/15902/14254/13653
GO:0061383	trabecula morphogenesis	26	-0.6938865967491	-1.86137549485253	0.000245242679645213	0.00498345552035932	0.00376343417038239	1444	tags=46%, list=13%, signal=40%	17390/12842/215798/17938/21808/20354/14200/211323/14119/18605/19664/22337
GO:0001649	osteoblast differentiation	129	-0.494037971190514	-1.65335002363906	0.000251071569717653	0.00506021480756149	0.00382140168372141	1719	tags=29%, list=15%, signal=25%	212943/65960/12161/14634/12609/16007/11651/19228/225998/15951/15901/22057/338352/12842/22411/22417/21930/20319/15081/16478/14560/16009/12167/215653/16477/12571/16011/20354/14200/14609/114584/14119/15902/18605/11622/20682/17002/11839
GO:1901615	organic hydroxy compound metabolic process	281	-0.425467309476586	-1.47096120562015	0.000271953864476186	0.00543688411319729	0.00410585694372578	3046	tags=38%, list=27%, signal=29%	15929/68603/56857/13030/238055/11429/74155/13595/100017/27399/13819/320404/73822/76524/104158/18106/17886/50500/14555/11444/234779/73166/58810/18145/13039/170718/72017/233011/11517/16987/20787/14385/11305/26889/67737/113868/213696/14933/228550/14718/14381/11812/74551/16828/20751/13123/225913/18160/56209/56409/103711/243853/233571/13121/18783/12161/235674/208890/13478/93732/13106/12724/114663/13132/19228/15108/18627/20510/56448/52815/11370/78830/192156/22417/17069/13618/226101/67078/17252/50781/109754/71780/19659/67847/13849/56050/21808/13371/15451/228677/50784/11607/66569/17199/11647/18605/19699/244152/12560/21990/13078/59012/665270/16590/14462/26458/114479
GO:0031333	negative regulation of protein-containing complex assembly	98	-0.527885694765554	-1.72521804598879	0.000279130285720311	0.00555794360080845	0.00419727933336355	2049	tags=31%, list=18%, signal=25%	226691/236312/54723/12955/18643/100040462/80880/15950/20393/13860/22003/14228/15951/18613/29816/16145/68077/20563/15481/622675/226695/12332/17756/381308/12759/19241/20682/19240/242553/53624
GO:0071345	cellular response to cytokine stimulus	451	-0.397416525404655	-1.38393976099797	0.000294217000130867	0.00576572287212979	0.00435419126051797	3542	tags=42%, list=31%, signal=30%	22224/56468/11796/263876/12983/77626/606496/107951/19876/12193/24064/68441/14066/22793/14630/11770/20425/12539/14584/16202/15191/20810/16162/69091/54396/15289/22433/72170/55951/171429/20375/107527/360013/15958/18223/16155/72935/16169/14827/83560/634650/15587/12313/12631/20306/100017/17874/18128/21429/12229/17533/216150/17329/18453/12982/12363/22083/72674/26400/14555/27060/20963/14828/13448/16180/435626/12778/22143/56045/21873/28071/109685/17216/74405/54123/15953/16792/67767/56310/71966/71609/77125/12772/22033/14268/226691/236312/246728/17131/20315/17025/76074/20496/94185/27056/29858/100040462/52700/245527/16178/21832/13001/58203/20846/16154/16164/15894/215243/16923/13806/20308/56320/15950/15510/13860/14961/11651/11465/26457/16190/242700/226421/15951/20510/19116/16985/17975/12192/13614/56221/240328/16149/94214/223723/20911/18035/100038882/225594/23918/26417/22042/60440/16600/16145/14127/17869/67184/26362/80876/20563/21934/57914/12721/22320/17480/16172/18187/14082/22038/80890/20304/17472/286940/226695/20305/19332/14433/15170/15516/13800/12332/381308/112407/66141/14694/14104/20972/18591/14456/19281/13653/218624/12484/16590/20309/14462/16668/16691
GO:0034101	erythrocyte homeostasis	102	-0.521447017715295	-1.70545548665857	0.000307758368337727	0.00591420926441259	0.00446632605539492	1714	tags=29%, list=15%, signal=25%	74443/16909/11655/26934/20846/66154/16923/15368/16598/16331/56419/17089/67017/12192/23871/224792/100038882/22761/13423/97165/26362/16658/11717/12571/15902/15122/110257/12484/16590/14462
GO:0048145	regulation of fibroblast proliferation	86	-0.532294128235291	-1.71672893759328	0.00032960196293154	0.00628494273416484	0.00474629865723113	2081	tags=34%, list=18%, signal=28%	14268/11606/13726/15461/107771/70445/57295/65972/12028/16149/217303/17869/22413/14870/18595/14319/18596/12571/19417/11596/21815/114774/16416/18591/16534/14456/13134/17319/11826
GO:0010720	positive regulation of cell development	330	-0.413504187730989	-1.43374637792363	0.000331039379950426	0.00628494273416484	0.00474629865723113	1765	tags=24%, list=16%, signal=21%	81601/665113/17919/13121/330938/271639/14634/54712/104709/17172/14960/12724/20308/56320/20393/21813/16331/15519/237625/16190/18208/20227/11461/21847/18755/12192/545156/12522/14025/242202/11421/16149/76454/18081/331461/18213/17869/26362/22413/12950/21934/98733/14204/65086/17480/26564/268902/17387/14082/21817/18479/20304/244667/20677/104156/15205/140570/14739/11596/74053/13385/22177/13838/20354/14609/12741/211323/16416/14456/15902/14254/19699/20732/14281/19242/20665/16590/235611/14462
GO:0009154	purine ribonucleotide catabolic process	80	-0.533964923818924	-1.70552675181534	0.000355158647353052	0.00659989676435145	0.00498414742591412	1854	tags=35%, list=16%, signal=29%	225913/18642/56409/13808/16418/243853/58805/18746/15254/13806/18641/18655/11674/54403/23959/242202/18648/103988/12495/15937/18439/17869/26380/11717/14433/18605/22228/11676
GO:0071496	cellular response to external stimulus	195	-0.452499481766474	-1.54804878209006	0.00035672599639492	0.00659989676435145	0.00498414742591412	2049	tags=30%, list=18%, signal=25%	226691/56486/234839/236312/14718/235036/27053/320405/16828/12905/74137/14797/11520/81601/100040462/58805/14276/12161/171543/15950/11651/18604/69146/192662/15951/20525/67443/21847/18755/12842/22411/22417/103988/20319/26417/22042/58809/76267/12798/18439/26362/50706/12514/11910/22329/667742/668303/226695/11928/66422/381308/14456/18712/11826/20682/14281/22337/76507
GO:0008360	regulation of cell shape	100	-0.519074216814321	-1.69920859225447	0.000359866887144073	0.0066327882024547	0.00500898656846593	1610	tags=38%, list=14%, signal=33%	22388/14360/16456/170758/170736/14268/20351/16988/57912/54712/15894/56212/13860/67268/22003/192662/11674/14745/13823/20349/80837/56221/15212/71960/15162/67938/12721/69581/140570/74202/20354/15451/14726/244418/19242/22350/16590/235611
GO:0051875	pigment granule localization	14	-0.773335766448559	-1.84141304332142	0.000369608391660406	0.00675485894905191	0.00510117264639342	831	tags=36%, list=7%, signal=33%	381269/11891/110380/171531/12560
GO:0090066	regulation of anatomical structure size	338	-0.416565976457127	-1.44563780791686	0.000385445466647886	0.00684960080157785	0.00517272033528214	1987	tags=26%, list=18%, signal=22%	14381/11773/20315/20351/27279/18160/20496/277360/18643/18632/11689/17919/20499/20347/271639/18442/14775/80880/15894/56320/16598/13860/17390/11651/66096/66333/22003/15519/108151/18208/18627/13429/20349/17872/217835/13614/56221/18613/14025/104099/242202/67605/11421/20360/72042/29816/57138/13618/18148/12494/11845/18213/18439/72368/20563/12721/65086/20401/76441/18479/244667/20358/12671/15516/12310/13983/19735/12332/17756/233765/13841/17540/20354/14609/11607/18591/16534/11475/12291/110380/545481/19241/11622/11826/19240/242553/18430/12550/22350
GO:0045071	negative regulation of viral genome replication	37	-0.641418547185854	-1.82866680052731	0.000411988236467044	0.00711720444739932	0.00537481077246754	2262	tags=51%, list=20%, signal=41%	319278/226691/236312/246728/21849/100040462/15950/23825/15951/100038882/69550/80876/22038/20304/226695/381308/66141/80287/17002
GO:0030003	intracellular monoatomic cation homeostasis	273	-0.418759817193921	-1.44579473909834	0.000413641349403382	0.00712095073035405	0.00537763991165142	2042	tags=30%, list=18%, signal=26%	67809/236794/74011/14824/12772/11606/66241/110213/14977/56188/11927/18751/52892/22041/20496/63873/236727/107771/12018/12161/18442/98396/15368/21838/22295/20393/213053/66383/11984/19228/66333/51800/54638/20510/433375/106957/12028/12372/69029/54403/13614/17846/12296/104027/57138/94229/26417/22042/15212/12315/14325/18439/17869/66162/17748/20192/16440/12721/14319/21817/20304/244667/17750/19332/15170/11928/12310/11931/21808/13057/269615/74251/16510/16416/232975/244698/226999/110935/13056/17357/22337/11937/16819
GO:0035088	establishment or maintenance of apical/basal cell polarity	30	-0.654880892586425	-1.79027378894572	0.000420503798530986	0.00718916494178148	0.00542915430626032	1101	tags=33%, list=10%, signal=30%	22411/69697/224912/53310/233066/20401/13385/71461/16772/22350
GO:0061245	establishment or maintenance of bipolar cell polarity	30	-0.654880892586425	-1.79027378894572	0.000420503798530986	0.00718916494178148	0.00542915430626032	1101	tags=33%, list=10%, signal=30%	22411/69697/224912/53310/233066/20401/13385/71461/16772/22350
GO:0019079	viral genome replication	79	-0.541766549024308	-1.72905065893762	0.000451799124903631	0.00761911585466735	0.00575384707225999	2049	tags=32%, list=18%, signal=26%	226691/236312/246728/21849/100040462/15950/56031/23825/15951/23983/100038882/268373/69550/80876/15481/22038/20304/226695/381308/66141/80287/13627/21973/14456/17002
GO:0097205	renal filtration	21	-0.706348273732937	-1.8154505907803	0.000467036651824326	0.00774437364463214	0.00584843995965192	1133	tags=48%, list=10%, signal=43%	13614/224792/71602/16400/52428/13057/14609/18591/14456/11826
GO:0045104	intermediate filament cytoskeleton organization	30	-0.653158622909728	-1.7855655522349	0.000465059872269072	0.00774437364463214	0.00584843995965192	829	tags=27%, list=7%, signal=25%	19041/74127/110308/109620/16664/16669/16668/110310
GO:0070661	leukocyte proliferation	221	-0.445675165836145	-1.52867813149061	0.000466723668608152	0.00774437364463214	0.00584843995965192	2173	tags=32%, list=19%, signal=26%	13731/77125/70103/12520/12772/56501/20315/19171/14732/94185/16988/12151/65960/57257/14999/14960/21813/15510/20971/16331/13641/21672/78317/19116/12028/19260/242202/16149/13866/22417/23918/26417/68039/22042/15040/217303/12494/12798/15007/16408/18439/17869/20556/14870/19099/12721/14204/16414/22329/246779/17480/11847/14082/20304/16477/15205/15170/11596/209558/22177/114774/14609/54354/12759/17319/11622/12231/12484/16590/15930
GO:0003158	endothelium development	82	-0.539840016138714	-1.73140027497351	0.000498582575550755	0.00813148818941001	0.00614078331452228	1661	tags=28%, list=15%, signal=24%	12161/13001/14775/15894/15901/13614/18613/12215/218518/13618/13388/622434/14739/14726/14104/12741/211323/18591/19664/27375/22350/12739/16819
GO:0007565	female pregnancy	79	-0.538270101077795	-1.71789172777669	0.000509878733503526	0.00816398669142598	0.00616532571737378	2418	tags=41%, list=21%, signal=32%	11757/13039/17684/50790/13731/12317/14824/67971/21849/11857/18783/17390/11651/68510/14228/12261/22417/26417/15081/18552/26357/94109/16477/16011/16416/14119/192897/22337/19242/18430/12550/18667
GO:0050801	monoatomic ion homeostasis	319	-0.412055389402312	-1.42806754483277	0.000508829031107653	0.00816398669142598	0.00616532571737378	2133	tags=29%, list=19%, signal=24%	14824/70103/12772/11606/66241/110213/14977/56188/11927/18751/52892/22041/20496/63873/236727/107771/20499/12018/12161/18442/98396/15368/21838/22295/20393/213053/66383/11984/19228/18604/66333/51800/54638/20510/433375/106957/208659/12028/12372/69029/54403/13614/23959/17846/12296/104027/57138/94229/13618/26417/22042/15212/12315/14325/18439/17869/66162/17748/20192/16440/12721/14319/21817/20304/11735/244667/17750/19332/15170/11928/12310/11931/21808/13057/269615/76459/74251/16510/11607/16416/232975/244698/11647/75607/226999/110935/18605/13056/17357/22337/11937/16819
GO:0120254	olefinic compound metabolic process	47	-0.605454860703556	-1.80766873536997	0.000530514268591646	0.00837671892890886	0.00632597805357186	1903	tags=47%, list=17%, signal=39%	52892/11689/18783/12161/14775/13106/12724/13132/56448/22417/13618/76267/14870/17252/50781/56847/19659/13849/11622/13653/13078/665270
GO:0050886	endocrine process	43	-0.613132966904099	-1.8037120951549	0.000534719930970062	0.00841632196110974	0.00635588569577447	2042	tags=49%, list=18%, signal=40%	11606/14381/80885/12161/13132/227737/13809/13614/11421/12873/13618/75767/12952/13057/11607/211323/16534/11826/22337/18430/14462
GO:0030318	melanocyte differentiation	17	-0.751586863520826	-1.8541332724709	0.00055083151134284	0.00853444572886813	0.00644509107186343	942	tags=47%, list=8%, signal=43%	13618/223838/381269/11891/18605/171531/20665/16590
GO:0010959	regulation of metal ion transport	215	-0.439799122618735	-1.50789278690627	0.000549899632081415	0.00853444572886813	0.00644509107186343	2042	tags=31%, list=18%, signal=26%	11606/110213/67704/14381/56188/20315/22041/100503659/13483/12512/12018/94045/11603/15894/21838/20393/57780/66383/67149/11651/14678/432450/53376/12028/19260/12372/68949/17846/12295/11421/30955/12296/103988/12315/11936/18439/20266/12721/17691/65086/18596/20304/11735/15205/15170/11928/14167/269513/18301/11931/21808/13057/114774/14609/11607/16416/18591/12482/75607/18578/12291/217154/11622/22337/66109/17178/16819
GO:0045860	positive regulation of protein kinase activity	183	-0.461004747111813	-1.57230849278653	0.000578791946283008	0.00885694589404678	0.00668863857351742	1607	tags=23%, list=14%, signal=20%	11603/104709/16007/50490/11651/15519/21825/22032/20510/19116/13614/13605/242202/30955/13866/268373/217303/16145/18148/18213/18439/21934/21987/18596/18479/215653/15516/11596/21808/13838/211323/16416/18591/14456/14254/19699/18712/17319/17002/12484/16590/12443/75104
GO:0097178	ruffle assembly	29	-0.65848901384207	-1.78669108432443	0.000598892985455422	0.0091363428365784	0.00689963513931963	1850	tags=45%, list=16%, signal=38%	108911/18643/15461/15894/56212/13860/67425/11845/20401/18596/622434/192167/98845
GO:0015718	monocarboxylic acid transport	77	-0.538463932792369	-1.71248711782301	0.000601104647706436	0.00913967835884612	0.00690215407792099	2012	tags=44%, list=18%, signal=37%	239273/74205/11520/14077/18779/18783/18442/208890/330064/11651/20501/237625/26457/21825/214601/20525/13614/11421/16592/75750/68039/13723/18439/17869/21934/26357/19659/102857/100705/24059/56018/17319/216225/26458
GO:0009611	response to wounding	293	-0.413766824236682	-1.43083213156615	0.000610285811600323	0.00919695153165471	0.0069454059570064	2604	tags=31%, list=23%, signal=25%	17886/20963/14114/18754/234779/19271/75957/21923/68108/19296/13713/208092/16456/30931/246707/14824/77125/260299/12772/14268/100503199/16621/226123/18791/27279/20496/15461/11689/18783/14775/16923/15368/16007/208177/17390/20971/11465/22003/21825/21672/64074/73182/20510/269295/12028/12192/18613/68953/13866/22417/17938/12495/268373/16600/226101/14230/27973/18826/19041/12798/18213/14127/26362/11891/18595/241639/18479/76905/15170/19124/22177/208936/54357/13838/14726/211323/16416/18591/192897/14456/13052/12527/18605/244152/71461/11826/109620/19242/14368/12739/12484/76509
